state_id,domain,entity_id,state,attributes,event_id,last_changed,last_updated,created,old_state_id
269772,sensor,sensor.xiaomiht_temp,30.19,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",282343,2021-07-09 10:15:52.006778,2021-07-09 10:15:52.006778,2021-07-09 10:15:52.006778,269683.0
269773,sensor,sensor.xiaomiht_humi,77.56,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282344,2021-07-09 10:15:52.007681,2021-07-09 10:15:52.007681,2021-07-09 10:15:52.007681,269684.0
269858,sensor,sensor.xiaomiht_temp,29.89,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",282429,2021-07-09 10:19:22.982576,2021-07-09 10:19:22.982576,2021-07-09 10:19:22.982576,269772.0
269859,sensor,sensor.xiaomiht_humi,71.52,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282430,2021-07-09 10:19:22.983284,2021-07-09 10:19:22.983284,2021-07-09 10:19:22.983284,269773.0
270005,sensor,sensor.xiaomiht_temp,29.38,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",282576,2021-07-09 10:26:09.783836,2021-07-09 10:26:09.783836,2021-07-09 10:26:09.783836,269858.0
270006,sensor,sensor.xiaomiht_humi,65.4,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282577,2021-07-09 10:26:09.784719,2021-07-09 10:26:09.784719,2021-07-09 10:26:09.784719,269859.0
270081,sensor,sensor.sonoffht_humi,81.26,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282652,2021-07-09 10:30:04.348912,2021-07-09 10:30:04.348912,2021-07-09 10:30:04.348912,269717.0
270152,sensor,sensor.sonoffht_temp,30.41,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",282723,2021-07-09 10:33:46.086404,2021-07-09 10:33:46.086404,2021-07-09 10:33:46.086404,269120.0
270184,sensor,sensor.sonoffht_humi,82.29,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282755,2021-07-09 10:35:14.934270,2021-07-09 10:35:14.934270,2021-07-09 10:35:14.934270,270081.0
270192,sensor,sensor.xiaomiht_temp,28.87,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",282763,2021-07-09 10:35:52.170361,2021-07-09 10:35:52.170361,2021-07-09 10:35:52.170361,270005.0
270193,sensor,sensor.xiaomiht_humi,63.88,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282764,2021-07-09 10:35:52.171182,2021-07-09 10:35:52.171182,2021-07-09 10:35:52.171182,270006.0
270298,sensor,sensor.sonoffht_humi,81.21,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",282869,2021-07-09 10:41:05.679168,2021-07-09 10:41:05.679168,2021-07-09 10:41:05.679168,270184.0
270464,sensor,sensor.sonoffht_humi,81.37,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283035,2021-07-09 10:50:16.543575,2021-07-09 10:50:16.543575,2021-07-09 10:50:16.543575,270298.0
270503,sensor,sensor.sonoffht_humi,82.39,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283074,2021-07-09 10:52:46.854991,2021-07-09 10:52:46.854991,2021-07-09 10:52:46.854991,270464.0
270752,sensor,sensor.sonoffht_humi,81.26,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283326,2021-07-09 11:05:28.273530,2021-07-09 11:05:28.273530,2021-07-09 11:05:28.273530,270503.0
270772,sensor,sensor.sonoffht_humi,82.29,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283352,2021-07-09 11:06:41.240594,2021-07-09 11:06:41.240594,2021-07-09 11:06:41.240594,270752.0
270820,sensor,sensor.xiaomiht_temp,28.62,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",283402,2021-07-09 11:10:09.661474,2021-07-09 11:10:09.661474,2021-07-09 11:10:09.661474,270192.0
270821,sensor,sensor.xiaomiht_humi,67.7,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283403,2021-07-09 11:10:09.662243,2021-07-09 11:10:09.662243,2021-07-09 11:10:09.662243,270193.0
271105,sensor,sensor.sonoffht_temp,30.44,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",283687,2021-07-09 11:33:45.655433,2021-07-09 11:33:45.655433,2021-07-09 11:33:45.655433,270152.0
271150,binary_sensor,binary_sensor.xiaomiac,off,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",283732,2021-07-09 11:36:58.000341,2021-07-09 11:36:58.000341,2021-07-09 11:36:58.000341,269736.0
271166,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",283754,2021-07-09 11:36:59.436650,2021-07-09 11:36:59.436650,2021-07-09 11:36:59.436650,268638.0
271170,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",283763,2021-07-09 11:36:59.579980,2021-07-09 11:36:59.579980,2021-07-09 11:36:59.579980,268642.0
271173,sensor,sensor.xiaomiht_temp,28.38,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",283766,2021-07-09 11:37:47.221830,2021-07-09 11:37:47.221830,2021-07-09 11:37:47.221830,270820.0
271174,sensor,sensor.xiaomiht_humi,69.96,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283767,2021-07-09 11:37:47.222593,2021-07-09 11:37:47.222593,2021-07-09 11:37:47.222593,270821.0
271288,sensor,sensor.xiaomiht_temp,28.92,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",283881,2021-07-09 11:47:19.352937,2021-07-09 11:47:19.352937,2021-07-09 11:47:19.352937,271173.0
271289,sensor,sensor.xiaomiht_humi,75.11,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",283882,2021-07-09 11:47:19.353608,2021-07-09 11:47:19.353608,2021-07-09 11:47:19.353608,271174.0
271299,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",283892,2021-07-09 11:48:41.249156,2021-07-09 11:48:41.249156,2021-07-09 11:48:41.249156,271166.0
271301,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",283898,2021-07-09 11:48:41.421024,2021-07-09 11:48:41.421024,2021-07-09 11:48:41.421024,271170.0
271302,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",283899,2021-07-09 11:48:41.564871,2021-07-09 11:48:41.564871,2021-07-09 11:48:41.564871,269734.0
271510,sensor,sensor.sonoffht_humi,83.67,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",284108,2021-07-09 12:01:24.434294,2021-07-09 12:01:24.434294,2021-07-09 12:01:24.434294,270772.0
271608,sensor,sensor.xiaomiht_temp,29.11,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",284206,2021-07-09 12:06:58.594232,2021-07-09 12:06:58.594232,2021-07-09 12:06:58.594232,271288.0
271609,sensor,sensor.xiaomiht_humi,76.27,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",284207,2021-07-09 12:06:58.594927,2021-07-09 12:06:58.594927,2021-07-09 12:06:58.594927,271289.0
271778,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",284376,2021-07-09 12:16:48.789640,2021-07-09 12:16:48.789640,2021-07-09 12:16:48.789640,271299.0
271779,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",284377,2021-07-09 12:16:48.792794,2021-07-09 12:16:48.792794,2021-07-09 12:16:48.792794,271302.0
271781,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",284382,2021-07-09 12:16:53.282035,2021-07-09 12:16:53.282035,2021-07-09 12:16:53.282035,271301.0
271894,sensor,sensor.xiaomiht_temp,29.43,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",284495,2021-07-09 12:22:24.355814,2021-07-09 12:22:24.355814,2021-07-09 12:22:24.355814,271608.0
271895,sensor,sensor.xiaomiht_humi,80.77,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",284496,2021-07-09 12:22:24.356638,2021-07-09 12:22:24.356638,2021-07-09 12:22:24.356638,271609.0
271977,sensor,sensor.sonoffht_humi,84.75,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",284580,2021-07-09 12:26:27.258915,2021-07-09 12:26:27.258915,2021-07-09 12:26:27.258915,271510.0
272017,sensor,sensor.sonoffht_humi,83.67,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",284620,2021-07-09 12:28:17.450638,2021-07-09 12:28:17.450638,2021-07-09 12:28:17.450638,271977.0
272096,sensor,sensor.sonoffht_temp,30.36,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",284699,2021-07-09 12:33:46.523983,2021-07-09 12:33:46.523983,2021-07-09 12:33:46.523983,271105.0
272588,sensor,sensor.xiaomiht_temp,29.82,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",285193,2021-07-09 13:02:16.829614,2021-07-09 13:02:16.829614,2021-07-09 13:02:16.829614,271894.0
272589,sensor,sensor.xiaomiht_humi,83.41,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",285194,2021-07-09 13:02:16.830163,2021-07-09 13:02:16.830163,2021-07-09 13:02:16.830163,271895.0
272641,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",285246,2021-07-09 13:05:29.481736,2021-07-09 13:05:29.481736,2021-07-09 13:05:29.481736,271778.0
272643,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",285252,2021-07-09 13:05:29.641702,2021-07-09 13:05:29.641702,2021-07-09 13:05:29.641702,271781.0
272645,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",285253,2021-07-09 13:05:33.785134,2021-07-09 13:05:33.785134,2021-07-09 13:05:33.785134,271779.0
273066,sensor,sensor.xiaomiht_temp,29.94,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",285680,2021-07-09 13:28:29.972231,2021-07-09 13:28:29.972231,2021-07-09 13:28:29.972231,272588.0
273067,sensor,sensor.xiaomiht_humi,81.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",285681,2021-07-09 13:28:29.972951,2021-07-09 13:28:29.972951,2021-07-09 13:28:29.972951,272589.0
273153,sensor,sensor.sonoffht_temp,30.25,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",285767,2021-07-09 13:33:51.542091,2021-07-09 13:33:51.542091,2021-07-09 13:33:51.542091,272096.0
273408,switch,switch.airpurifier,unavailable,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",286022,2021-07-09 13:49:18.453700,2021-07-09 13:49:18.453700,2021-07-09 13:49:18.453700,272643.0
273410,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",286025,2021-07-09 13:49:31.125088,2021-07-09 13:49:31.125088,2021-07-09 13:49:31.125088,273408.0
273590,sensor,sensor.sonoffht_humi,84.35,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",286208,2021-07-09 14:00:41.657319,2021-07-09 14:00:41.657319,2021-07-09 14:00:41.657319,272017.0
273611,sensor,sensor.xiaomiht_temp,29.95,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",286229,2021-07-09 14:02:02.090732,2021-07-09 14:02:02.090732,2021-07-09 14:02:02.090732,273066.0
273612,sensor,sensor.xiaomiht_humi,81.14,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",286230,2021-07-09 14:02:02.091641,2021-07-09 14:02:02.091641,2021-07-09 14:02:02.091641,273067.0
273687,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",286305,2021-07-09 14:10:41.328878,2021-07-09 14:10:41.328878,2021-07-09 14:10:41.328878,272641.0
273689,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",286310,2021-07-09 14:10:41.468950,2021-07-09 14:10:41.468950,2021-07-09 14:10:41.468950,273410.0
273690,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",286311,2021-07-09 14:10:41.951837,2021-07-09 14:10:41.951837,2021-07-09 14:10:41.951837,272645.0
274030,sensor,sensor.sonoffht_temp,30.06,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",286656,2021-07-09 14:33:49.927382,2021-07-09 14:33:49.927382,2021-07-09 14:33:49.927382,273153.0
274496,sensor,sensor.sonoffht_humi,84.4,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",287122,2021-07-09 15:00:43.607412,2021-07-09 15:00:43.607412,2021-07-09 15:00:43.607412,273590.0
274497,sensor,sensor.xiaomiht_temp,30.1,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",287123,2021-07-09 15:00:44.595490,2021-07-09 15:00:44.595490,2021-07-09 15:00:44.595490,273611.0
274498,sensor,sensor.xiaomiht_humi,83.14,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",287124,2021-07-09 15:00:44.596211,2021-07-09 15:00:44.596211,2021-07-09 15:00:44.596211,273612.0
274574,switch,switch.airpurifier,unavailable,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",287200,2021-07-09 15:05:28.167968,2021-07-09 15:05:28.167968,2021-07-09 15:05:28.167968,273689.0
274577,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",287207,2021-07-09 15:05:40.168689,2021-07-09 15:05:40.168689,2021-07-09 15:05:40.168689,274574.0
274962,sensor,sensor.sonoffht_humi,85.42,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",287598,2021-07-09 15:28:46.938244,2021-07-09 15:28:46.938244,2021-07-09 15:28:46.938244,274496.0
275012,sensor,sensor.sonoffht_temp,29.82,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",287648,2021-07-09 15:33:48.711741,2021-07-09 15:33:48.711741,2021-07-09 15:33:48.711741,274030.0
275297,sensor,sensor.xiaomiht_temp,30.13,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",287933,2021-07-09 15:59:23.248734,2021-07-09 15:59:23.248734,2021-07-09 15:59:23.248734,274497.0
275298,sensor,sensor.xiaomiht_humi,83.4,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",287934,2021-07-09 15:59:23.249579,2021-07-09 15:59:23.249579,2021-07-09 15:59:23.249579,274498.0
275326,switch,switch.br3wallfan,off,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",287965,2021-07-09 16:01:22.915888,2021-07-09 16:01:22.915888,2021-07-09 16:01:22.915888,273687.0
275329,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",287971,2021-07-09 16:01:23.044504,2021-07-09 16:01:23.044504,2021-07-09 16:01:23.044504,274577.0
275330,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",287972,2021-07-09 16:01:23.088785,2021-07-09 16:01:23.088785,2021-07-09 16:01:23.088785,273690.0
275423,switch,switch.br3walllight,on,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",288077,2021-07-09 16:06:44.119298,2021-07-09 16:06:44.119298,2021-07-09 16:06:44.119298,275330.0
275425,binary_sensor,binary_sensor.xiaomiac,on,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",288079,2021-07-09 16:06:58.129535,2021-07-09 16:06:58.129535,2021-07-09 16:06:58.129535,271150.0
275513,sensor,sensor.xiaomiht_temp,29.84,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",288167,2021-07-09 16:12:07.153137,2021-07-09 16:12:07.153137,2021-07-09 16:12:07.153137,275297.0
275514,sensor,sensor.xiaomiht_humi,75.58,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",288168,2021-07-09 16:12:07.153668,2021-07-09 16:12:07.153668,2021-07-09 16:12:07.153668,275298.0
275581,sensor,sensor.xiaomiht_temp,29.33,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",288237,2021-07-09 16:16:37.644417,2021-07-09 16:16:37.644417,2021-07-09 16:16:37.644417,275513.0
275582,sensor,sensor.xiaomiht_humi,70.88,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",288238,2021-07-09 16:16:37.645219,2021-07-09 16:16:37.645219,2021-07-09 16:16:37.645219,275514.0
275733,sensor,sensor.sonoffht_humi,86.5,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",288396,2021-07-09 16:24:02.797221,2021-07-09 16:24:02.797221,2021-07-09 16:24:02.797221,274962.0
275735,sensor,sensor.xiaomiht_temp,28.81,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",288398,2021-07-09 16:24:15.314556,2021-07-09 16:24:15.314556,2021-07-09 16:24:15.314556,275581.0
275736,sensor,sensor.xiaomiht_humi,66.74,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",288399,2021-07-09 16:24:15.315368,2021-07-09 16:24:15.315368,2021-07-09 16:24:15.315368,275582.0
275931,sensor,sensor.sonoffht_temp,29.84,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",288598,2021-07-09 16:33:49.369487,2021-07-09 16:33:49.369487,2021-07-09 16:33:49.369487,275012.0
276416,sensor,sensor.xiaomiht_temp,28.49,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289113,2021-07-09 16:58:27.838531,2021-07-09 16:58:27.838531,2021-07-09 16:58:27.838531,275735.0
276417,sensor,sensor.xiaomiht_humi,70.31,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289114,2021-07-09 16:58:27.839470,2021-07-09 16:58:27.839470,2021-07-09 16:58:27.839470,275736.0
276436,binary_sensor,binary_sensor.xiaomiac,off,"{""friendly_name"": ""Aircond"", ""icon"": ""mdi:air-conditioner"", ""device_class"": ""power""}",289133,2021-07-09 16:59:44.860775,2021-07-09 16:59:44.860775,2021-07-09 16:59:44.860775,275425.0
276442,switch,switch.br3wallfan,on,"{""friendly_name"": ""Fan"", ""icon"": ""mdi:fan""}",289145,2021-07-09 16:59:47.285707,2021-07-09 16:59:47.285707,2021-07-09 16:59:47.285707,275326.0
276444,switch,switch.airpurifier,on,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",289150,2021-07-09 16:59:47.468298,2021-07-09 16:59:47.468298,2021-07-09 16:59:47.468298,275329.0
276531,sensor,sensor.xiaomiht_temp,28.61,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289239,2021-07-09 17:04:06.557309,2021-07-09 17:04:06.557309,2021-07-09 17:04:06.557309,276416.0
276532,sensor,sensor.xiaomiht_humi,72.78,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289240,2021-07-09 17:04:06.558144,2021-07-09 17:04:06.558144,2021-07-09 17:04:06.558144,276417.0
276587,sensor,sensor.sonoffht_humi,87.59,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289301,2021-07-09 17:07:47.462399,2021-07-09 17:07:47.462399,2021-07-09 17:07:47.462399,275733.0
276718,sensor,sensor.xiaomiht_temp,29.11,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289432,2021-07-09 17:15:58.041013,2021-07-09 17:15:58.041013,2021-07-09 17:15:58.041013,276531.0
276719,sensor,sensor.xiaomiht_humi,76.31,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289433,2021-07-09 17:15:58.041813,2021-07-09 17:15:58.041813,2021-07-09 17:15:58.041813,276532.0
276831,switch,switch.br3walllight,off,"{""friendly_name"": ""Light"", ""icon"": ""mdi:ceiling-light""}",289553,2021-07-09 17:21:24.087035,2021-07-09 17:21:24.087035,2021-07-09 17:21:24.087035,275423.0
277031,sensor,sensor.sonoffht_temp,29.7,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289765,2021-07-09 17:33:51.475472,2021-07-09 17:33:51.475472,2021-07-09 17:33:51.475472,275931.0
277116,sensor,sensor.xiaomiht_temp,29.62,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289850,2021-07-09 17:42:15.543035,2021-07-09 17:42:15.543035,2021-07-09 17:42:15.543035,276718.0
277117,sensor,sensor.xiaomiht_humi,80.94,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289851,2021-07-09 17:42:15.543762,2021-07-09 17:42:15.543762,2021-07-09 17:42:15.543762,276719.0
277255,sensor,sensor.xiaomiht_temp,29.73,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",289989,2021-07-09 17:56:37.173715,2021-07-09 17:56:37.173715,2021-07-09 17:56:37.173715,277116.0
277256,sensor,sensor.xiaomiht_humi,81.71,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",289990,2021-07-09 17:56:37.174279,2021-07-09 17:56:37.174279,2021-07-09 17:56:37.174279,277117.0
277310,switch,switch.airpurifier,off,"{""friendly_name"": ""Air Purifier"", ""icon"": ""mdi:air-purifier""}",290047,2021-07-09 18:00:00.086174,2021-07-09 18:00:00.086174,2021-07-09 18:00:00.086174,276444.0
277394,sensor,sensor.sonoffht_humi,87.53,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",290131,2021-07-09 18:07:48.155818,2021-07-09 18:07:48.155818,2021-07-09 18:07:48.155818,276587.0
277684,sensor,sensor.sonoffht_temp,29.38,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",290421,2021-07-09 18:33:50.690951,2021-07-09 18:33:50.690951,2021-07-09 18:33:50.690951,277031.0
277903,sensor,sensor.xiaomiht_temp,29.92,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",290641,2021-07-09 18:53:10.382903,2021-07-09 18:53:10.382903,2021-07-09 18:53:10.382903,277255.0
277904,sensor,sensor.xiaomiht_humi,83.15,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",290642,2021-07-09 18:53:10.383656,2021-07-09 18:53:10.383656,2021-07-09 18:53:10.383656,277256.0
278071,sensor,sensor.sonoffht_humi,87.97,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",290819,2021-07-09 19:07:48.965667,2021-07-09 19:07:48.965667,2021-07-09 19:07:48.965667,277394.0
278350,sensor,sensor.sonoffht_temp,29.25,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",291101,2021-07-09 19:33:51.395845,2021-07-09 19:33:51.395845,2021-07-09 19:33:51.395845,277684.0
278532,sensor,sensor.xiaomiht_temp,29.98,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",291283,2021-07-09 19:51:35.084319,2021-07-09 19:51:35.084319,2021-07-09 19:51:35.084319,277903.0
278533,sensor,sensor.xiaomiht_humi,83.79,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",291284,2021-07-09 19:51:35.085077,2021-07-09 19:51:35.085077,2021-07-09 19:51:35.085077,277904.0
278691,sensor,sensor.sonoffht_humi,88.06,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",291442,2021-07-09 20:07:49.542402,2021-07-09 20:07:49.542402,2021-07-09 20:07:49.542402,278071.0
278979,sensor,sensor.sonoffht_temp,29.11,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",291730,2021-07-09 20:33:52.138790,2021-07-09 20:33:52.138790,2021-07-09 20:33:52.138790,278350.0
279103,sensor,sensor.xiaomiht_temp,29.99,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",291854,2021-07-09 20:45:36.516774,2021-07-09 20:45:36.516774,2021-07-09 20:45:36.516774,278532.0
279104,sensor,sensor.xiaomiht_humi,83.8,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",291855,2021-07-09 20:45:36.517340,2021-07-09 20:45:36.517340,2021-07-09 20:45:36.517340,278533.0
279335,sensor,sensor.sonoffht_humi,88.41,"{""unit_of_measurement"": ""%"", ""friendly_name"": ""Humidity"", ""device_class"": ""humidity""}",292092,2021-07-09 21:07:50.118039,2021-07-09 21:07:50.118039,2021-07-09 21:07:50.118039,278691.0
279664,sensor,sensor.xiaomiht_temp,29.95,"{""unit_of_measurement"": ""C"", ""friendly_name"": ""Temperature"", ""device_class"": ""temperature""}",292421,2021-07-09 21:36:38.669196,2021-07-09 21:36:38.669196,2021-07-09 21:36:38.669196,279103.0
